OrganisationURI,OrganisationLabel,SiteReference,PreviouslyPartOf,SiteNameAddress,SiteplanURL,CoordinateReferenceSystem,GeoX,GeoY,Hectares,OwnershipStatus,Deliverable,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,ProposedforPIP,MinNetDwellings,DevelopmentDescription,NonHousingDevelopment,Part2,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,SiteInformation,Notes,FirstAddedDate,LastUpdatedDate,Easting,Northing
http://opendatacommunities.org/id/metropolitan-district-council/bury,Bury Council,HL/2492/00,,"Longfield Suite, Prestwich",http://maps.bury.gov.uk/webmaplayers8/Map.aspx?x=381268&y=404092&resolution=0.5&epsg=27700&mapname=bury_shlaa_external&baseLayer=GreyScaleBury&datalayers=Brownfield%20Land%20Register%202017%2CBury%20Council%2CselectFeaturesControl_container,ETRS89,-2.284076427,53.53316062,2.8,mixed ownership,,not permissioned,,,https://planning.bury.gov.uk/online-applications/search.do?action=simple,,100,,Mixed use town centre development,,100,100,,,"54978 - expired outline permission for town centre mixed use development comprising uses with floor areas up to: food retail 6,040m2, non food retail 2,218m2, restaurant 385m2, library 1,287m2, offices 3,360m2, residential 36 units, hotel 70 bed, new longfield suite entrance. Opportunities for comprehensive redevelopment of the Longfield Centre, with a higher number of residential units.",19/12/2017,19/12/2017,381268,404092
http://opendatacommunities.org/id/metropolitan-district-council/bury,Bury Council,HL/2519/00,,"Mondi Paper Mill, Holcombe Mill, Peel Bridge, Ramsbottom, BL0 0BS",http://maps.bury.gov.uk/webmaplayers8/Map.aspx?x=379404&y=416759&resolution=0.5&epsg=27700&mapname=bury_shlaa_external&baseLayer=GreyScaleBury&datalayers=Brownfield%20Land%20Register%202017%2CBury%20Council%2CselectFeaturesControl_container,ETRS89,-2.313039194,53.64694278,2.23,not owned by a public authority,,not permissioned,,,https://planning.bury.gov.uk/online-applications/search.do?action=simple,,60,,,,60,60,,,,19/12/2017,19/12/2017,379404,416759
http://opendatacommunities.org/id/metropolitan-district-council/bury,Bury Council,HL/2520/00,,"Millwood School, Fletcher Fold Road, Bury, BL9 9RX",http://maps.bury.gov.uk/webmaplayers8/Map.aspx?x=380639&y=408659&resolution=0.5&epsg=27700&mapname=bury_shlaa_external&baseLayer=GreyScaleBury&datalayers=Brownfield%20Land%20Register%202017%2CBury%20Council%2CselectFeaturesControl_container,ETRS89,-2.293850317,53.57418622,0.9,owned by a public authority,yes,not permissioned,,,https://planning.bury.gov.uk/online-applications/search.do?action=simple,,14,,,,14,14,,,,19/12/2017,19/12/2017,380639,408659
http://opendatacommunities.org/id/metropolitan-district-council/bury,Bury Council,HL/2524/00,,"Garage colony to rear of 6 Mayfair Avenue, Radcliffe",http://maps.bury.gov.uk/webmaplayers8/Map.aspx?x=377008&y=407815&resolution=0.5&epsg=27700&mapname=bury_shlaa_external&baseLayer=GreyScaleBury&datalayers=Brownfield%20Land%20Register%202017%2CBury%20Council%2CselectFeaturesControl_container,ETRS89,-2.348620975,53.56645257,0.17,owned by a public authority,yes,permissioned,full planning permission,25/05/2016,https://planning.bury.gov.uk/online-applications/search.do?action=simple,,5,Erection of 5no. Dwellings,,,5,5,,,59928 - Erection of 8 no. dwellings on 2 no. Sites was granted on 25/05/2016,19/12/2017,19/12/2017,377008,407815
http://opendatacommunities.org/id/metropolitan-district-council/bury,Bury Council,HL/2527/00,,"Former Whittaker House, Whittaker Street, Radcliffe, M26 2TD",http://maps.bury.gov.uk/webmaplayers8/Map.aspx?x=378468&y=407604&resolution=0.5&epsg=27700&mapname=bury_shlaa_external&baseLayer=GreyScaleBury&datalayers=Brownfield%20Land%20Register%202017%2CBury%20Council%2CselectFeaturesControl_container,ETRS89,-2.326562283,53.56461833,0.42,owned by a public authority,yes,permissioned,full planning permission,06/08/2014,https://planning.bury.gov.uk/online-applications/search.do?action=simple,,11,Part demolition Whittaker Hse + erection 11 affordable dwellings,,,11,11,,,"57710 - Part demolition Whittaker Hse + erection 11 affordable dwellings approved 6/8/14.
59193 - Erection of two storey residential building comprising 6 no. supported living apartments (Class C3) approved on 28/10/2015.",19/12/2017,19/12/2017,378468,407604
http://opendatacommunities.org/id/metropolitan-district-council/bury,Bury Council,HL/2528/00,,"315 Bury Old Road, Prestwich, M25 1JA",http://maps.bury.gov.uk/webmaplayers8/Map.aspx?x=382319&y=404160&resolution=0.5&epsg=27700&mapname=bury_shlaa_external&baseLayer=GreyScaleBury&datalayers=Brownfield%20Land%20Register%202017%2CBury%20Council%2CselectFeaturesControl_container,ETRS89,-2.268223771,53.53380814,0.21,not owned by a public authority,yes,permissioned,full planning permission,26/06/2016,https://planning.bury.gov.uk/online-applications/search.do?action=simple,,5,Erection of 5 no. Dwellings,,,5,5,,,59633 - Erection of 5 no. Dwellings approved on 26/10/2016,19/12/2017,19/12/2017,382319,404160
http://opendatacommunities.org/id/metropolitan-district-council/bury,Bury Council,HL/2532/00,,"Fold Mill, Bradley Lane, Bradley Lane, Radcliffe, BL2 6RR",http://maps.bury.gov.uk/webmaplayers8/Map.aspx?x=375680&y=408525&resolution=0.5&epsg=27700&mapname=bury_shlaa_external&baseLayer=GreyScaleBury&datalayers=Brownfield%20Land%20Register%202017%2CBury%20Council%2CselectFeaturesControl_container,ETRS89,-2.3687269,53.57277422,3.84,not owned by a public authority,,not permissioned,,,https://planning.bury.gov.uk/online-applications/search.do?action=simple,,60,,,,60,60,,,,19/12/2017,19/12/2017,375680,408525
http://opendatacommunities.org/id/metropolitan-district-council/bury,Bury Council,HL/2586/00,,"46-48 Bury Old Road, Prestwich",http://maps.bury.gov.uk/webmaplayers8/Map.aspx?x=382843&y=402708&resolution=0.5&epsg=27700&mapname=bury_shlaa_external&baseLayer=GreyScaleBury&datalayers=Brownfield%20Land%20Register%202017%2CBury%20Council%2CselectFeaturesControl_container,ETRS89,-2.260237967,53.52077457,0.21,not owned by a public authority,,not permissioned,,,https://planning.bury.gov.uk/online-applications/search.do?action=simple,,14,,,,14,14,,,"54764 - Demolition of 2 no. detached dwellings; Construction of new apartment building comprising of 14 no. apartments with associated underground parking and amenity space approved 27/6/12, permission lapsed",19/12/2017,19/12/2017,382843,402708
http://opendatacommunities.org/id/metropolitan-district-council/bury,Bury Council,HL/2599/00,,"Spring Steet Sawmills, Spring Street, Ramsbottom",http://maps.bury.gov.uk/webmaplayers8/Map.aspx?x=378922&y=416577&resolution=0.5&epsg=27700&mapname=bury_shlaa_external&baseLayer=GreyScaleBury&datalayers=Brownfield%20Land%20Register%202017%2CBury%20Council%2CselectFeaturesControl_container,ETRS89,-2.320318074,53.6452877,0.12,not owned by a public authority,,not permissioned,,,https://planning.bury.gov.uk/online-applications/search.do?action=simple,,5,,,,5,5,,,"54544 - Development of 5 dwellings approved 21/12/11, permission lapsed",19/12/2017,19/12/2017,378922,416577
http://opendatacommunities.org/id/metropolitan-district-council/bury,Bury Council,HL/2648/00,,"Land adjacent to SE of 11 Morris Street, Radcliffe, Manchester, M26 2HF",http://maps.bury.gov.uk/webmaplayers8/Map.aspx?x=380169&y=408170&resolution=0.5&epsg=27700&mapname=bury_shlaa_external&baseLayer=GreyScaleBury&datalayers=Brownfield%20Land%20Register%202017%2CBury%20Council%2CselectFeaturesControl_container,ETRS89,-2.300916854,53.5697733,0.44,not owned by a public authority,,not permissioned,,,https://planning.bury.gov.uk/online-applications/search.do?action=simple,,14,,,,14,14,,,"55583 - Erection of 14 no. three-storey dwellings approved 30/09/2013, permission lapsed",19/12/2017,19/12/2017,380169,408170
http://opendatacommunities.org/id/metropolitan-district-council/bury,Bury Council,HL/2652/00,,"Mountheath Industrial Estate, George Street, Prestwich",http://maps.bury.gov.uk/webmaplayers8/Map.aspx?x=381788&y=402321&resolution=0.5&epsg=27700&mapname=bury_shlaa_external&baseLayer=GreyScaleBury&datalayers=Brownfield%20Land%20Register%202017%2CBury%20Council%2CselectFeaturesControl_container,ETRS89,-2.27612754,53.51726067,4.89,not owned by a public authority,yes,permissioned,outline planning permission,22/02/2017,https://planning.bury.gov.uk/online-applications/search.do?action=simple,,160,"OA - Mixed Use of 160 dwellings and 2,959 sq.m of employment floorspace","2,959 sq.m of employment floorspace (Use Classes B1 / B8)",,160,160,,,"59884 - Outline application for mixed use development comprising up to 160 dwellings and 2,959 sq.m of employment floorspace (Use Classes B1 / B8) including all associated infrastructure approved on 22/02/2017",19/12/2017,19/12/2017,381788,402321
http://opendatacommunities.org/id/metropolitan-district-council/bury,Bury Council,HL/2653/00,,"Redcliffe Court, Myrtle Grove",http://maps.bury.gov.uk/webmaplayers8/Map.aspx?x=381554&y=402716&resolution=0.5&epsg=27700&mapname=bury_shlaa_external&baseLayer=GreyScaleBury&datalayers=Brownfield%20Land%20Register%202017%2CBury%20Council%2CselectFeaturesControl_container,ETRS89,-2.279680097,53.52080295,0.21,owned by a public authority,,not permissioned,,,https://planning.bury.gov.uk/online-applications/search.do?action=simple,,6,,,,6,6,,,,19/12/2017,19/12/2017,381554,402716
http://opendatacommunities.org/id/metropolitan-district-council/bury,Bury Council,HL/2672/00,,"Land adjacent to Outwood Gate Farm, Ringley Road West, Radcliffe, Manchester, M26 1DL",http://maps.bury.gov.uk/webmaplayers8/Map.aspx?x=378506&y=405755&resolution=0.5&epsg=27700&mapname=bury_shlaa_external&baseLayer=GreyScaleBury&datalayers=Brownfield%20Land%20Register%202017%2CBury%20Council%2CselectFeaturesControl_container,ETRS89,-2.325859578,53.54800095,0.2,not owned by a public authority,,not permissioned,,,https://planning.bury.gov.uk/online-applications/search.do?action=simple,,5,,,,5,5,,,"56856 Outline - Residential development for 5 no. dwellings, approved 17/01/2014, permission lapsed.",19/12/2017,19/12/2017,378506,405755
http://opendatacommunities.org/id/metropolitan-district-council/bury,Bury Council,HL/2675/00,,"Former Radcliffe Times Building, 44 Church Street West, Radcliffe",http://maps.bury.gov.uk/webmaplayers8/Map.aspx?x=378678&y=407093&resolution=0.5&epsg=27700&mapname=bury_shlaa_external&baseLayer=GreyScaleBury&datalayers=Brownfield%20Land%20Register%202017%2CBury%20Council%2CselectFeaturesControl_container,ETRS89,-2.323356405,53.56003405,0.08,not owned by a public authority,yes,not permissioned,,,https://planning.bury.gov.uk/online-applications/search.do?action=simple,,10,,,,10,10,,,,19/12/2017,19/12/2017,378678,407093
http://opendatacommunities.org/id/metropolitan-district-council/bury,Bury Council,HL/2724/00,,"Garage Colony at junction of Fern Street and Quarry Street, Peel Brow, Ramsbottom",http://maps.bury.gov.uk/webmaplayers8/Map.aspx?x=379583&y=416867&resolution=0.5&epsg=27700&mapname=bury_shlaa_external&baseLayer=GreyScaleBury&datalayers=Brownfield%20Land%20Register%202017%2CBury%20Council%2CselectFeaturesControl_container,ETRS89,-2.310338569,53.64792053,0.12,owned by a public authority,yes,permissioned,full planning permission,21/01/2016,https://planning.bury.gov.uk/online-applications/search.do?action=simple,,6,Demolition of existing garages and erection of 6 no. Dwellings,,,6,6,,,59249 - Demolition of existing garages and erection of 6 no. Dwellings with associated landscaping and car parking approved on 21/01/2016,19/12/2017,19/12/2017,379583,416867
http://opendatacommunities.org/id/metropolitan-district-council/bury,Bury Council,HL/2751/00,,"Site of former Berry's Garden Centre, Turton Road, Tottington, Bury, BL8 3QA",http://maps.bury.gov.uk/webmaplayers8/Map.aspx?x=376899&y=413581&resolution=0.5&epsg=27700&mapname=bury_shlaa_external&baseLayer=GreyScaleBury&datalayers=Brownfield%20Land%20Register%202017%2CBury%20Council%2CselectFeaturesControl_container,ETRS89,-2.350695475,53.61827375,0.64,not owned by a public authority,yes,permissioned,full planning permission,25/11/2015,https://planning.bury.gov.uk/online-applications/search.do?action=simple,,1,Erection of 1 no. Dwelling,,,1,1,,,58848 - Erection of 1 no. Dwelling approved on 25/11/2015,19/12/2017,19/12/2017,376899,413581
http://opendatacommunities.org/id/metropolitan-district-council/bury,Bury Council,HL/2374/01,,"Acorn Business Centre, Fountain Street North, Bury, BL9 7AN",http://maps.bury.gov.uk/webmaplayers8/Map.aspx?x=381209&y=410969&resolution=0.5&epsg=27700&mapname=bury_shlaa_external&baseLayer=GreyScaleBury&datalayers=Brownfield%20Land%20Register%202017%2CBury%20Council%2CselectFeaturesControl_container,ETRS89,-2.285382196,53.5949697,0.1,not owned by a public authority,yes,permissioned,full planning permission,16/11/2015,https://planning.bury.gov.uk/online-applications/search.do?action=simple,,19,Prior notification for CoU 1st/2nd floor offices to 19 flats,,,19,19,,,59332 - Prior notification for proposed change of use from first and second floors office use (Class B1(a) ) to 16 no. one and 3 no. two bedroomed apartments (Class C3) - Prior Approval Required and Granted on 16/11/2015.,19/12/2017,19/12/2017,381209,410969
http://opendatacommunities.org/id/metropolitan-district-council/bury,Bury Council,HL/2797/00,,"51 Rainsough Brow, Prestwich, Manchester, M25 9XW",http://maps.bury.gov.uk/webmaplayers8/Map.aspx?x=380817&y=402203&resolution=0.5&epsg=27700&mapname=bury_shlaa_external&baseLayer=GreyScaleBury&datalayers=Brownfield%20Land%20Register%202017%2CBury%20Council%2CselectFeaturesControl_container,ETRS89,-2.290764568,53.51616575,0.07,not owned by a public authority,yes,permissioned,full planning permission,08/04/2016,https://planning.bury.gov.uk/online-applications/search.do?action=simple,,14,Demolition of public house and erection of 14 no. Apartments,,,14,14,,,"60348 - Variation of condition no. 2 (approved plans) of planning permission 59290 to show the amended rear elevation and modified internal layout approved on 01/09/2016
59290 - Demolition of existing public house and erection of four storey, 14 no. Apart",19/12/2017,19/12/2017,380817,402203
http://opendatacommunities.org/id/metropolitan-district-council/bury,Bury Council,HL/2526/01,,"William Kemp Heaton Day Centre (Site B), St.Peters Road, Bury, BL9 9RP",http://maps.bury.gov.uk/webmaplayers8/Map.aspx?x=380959&y=408016&resolution=0.5&epsg=27700&mapname=bury_shlaa_external&baseLayer=GreyScaleBury&datalayers=Brownfield%20Land%20Register%202017%2CBury%20Council%2CselectFeaturesControl_container,ETRS89,-2.288978423,53.56841869,1.34,owned by a public authority,yes,not permissioned,,,https://planning.bury.gov.uk/online-applications/search.do?action=simple,,30,,,,30,30,,,,19/12/2017,19/12/2017,380959,408016
http://opendatacommunities.org/id/metropolitan-district-council/bury,Bury Council,HL/2839/00,,"Former Ramsbottom Police Station, Bridge Street, Ramsbottom, Bury, BL0 9AB",http://maps.bury.gov.uk/webmaplayers8/Map.aspx?x=379239&y=416902&resolution=0.5&epsg=27700&mapname=bury_shlaa_external&baseLayer=GreyScaleBury&datalayers=Brownfield%20Land%20Register%202017%2CBury%20Council%2CselectFeaturesControl_container,ETRS89,-2.315544796,53.64822149,0.07,not owned by a public authority,yes,permissioned,full planning permission,25/01/2017,https://planning.bury.gov.uk/online-applications/search.do?action=simple,,8,Demolition of former police station & erection of 2 shops with 8 apartments,,,8,8,,,60708 - Demolition of former police station and erection of building to include 2 no. shop units with 8 no. apartments above was granted planning permission on 25/01/2017,19/12/2017,19/12/2017,379239,416902
http://opendatacommunities.org/id/metropolitan-district-council/bury,Bury Council,HL/2842/00,,"Land off Rochdale Road, Bury, BL9 7AX",http://maps.bury.gov.uk/webmaplayers8/Map.aspx?x=381066&y=410798&resolution=0.5&epsg=27700&mapname=bury_shlaa_external&baseLayer=GreyScaleBury&datalayers=Brownfield%20Land%20Register%202017%2CBury%20Council%2CselectFeaturesControl_container,ETRS89,-2.287532349,53.59342753,0.1,owned by a public authority,yes,permissioned,full planning permission,03/04/2017,https://planning.bury.gov.uk/online-applications/search.do?action=simple,,24,Development of 6 no. shops and 24 no. flats in 3 and 4 storey building,,,24,24,,,60798 - Proposed development of 6 no. shops (Class A1) and 24 no. flats in 3 and 4 storey building was approved on 03/04/2017,19/12/2017,19/12/2017,381066,410798
http://opendatacommunities.org/id/metropolitan-district-council/bury,Bury Council,HL/2844/00,,"54 Ringley Road, Whitefield, Manchester, M45 7LL",http://maps.bury.gov.uk/webmaplayers8/Map.aspx?x=379540&y=405590&resolution=0.5&epsg=27700&mapname=bury_shlaa_external&baseLayer=GreyScaleBury&datalayers=Brownfield%20Land%20Register%202017%2CBury%20Council%2CselectFeaturesControl_container,ETRS89,-2.310243882,53.54655962,0.17,not owned by a public authority,yes,permissioned,full planning permission,26/04/2017,https://planning.bury.gov.uk/online-applications/search.do?action=simple,,6,,,,6,6,,,"60924 - Demolition of existing dwelling and erection of 7no. flats, approved 26/04/2017",19/12/2017,19/12/2017,379540,405590
http://opendatacommunities.org/id/metropolitan-district-council/bury,Bury Council,HL/2880/00,,"Former Viridor Waste Transfer Site, off Buckley Lane, Prestwich, Manchester, M25 3HR",http://maps.bury.gov.uk/webmaplayers8/Map.aspx?x=380235&y=403126&resolution=0.5&epsg=27700&mapname=bury_shlaa_external&baseLayer=GreyScaleBury&datalayers=Brownfield%20Land%20Register%202017%2CBury%20Council%2CselectFeaturesControl_container,ETRS89,-2.299599921,53.52444024,0.61,not owned by a public authority,yes,permissioned,full planning permission,25/04/2017,https://planning.bury.gov.uk/online-applications/search.do?action=simple,,4,,,,4,4,,,"60904 - Residential development of 4 no. Dwellings, approved 25/04/2017",19/12/2017,19/12/2017,380235,403126
http://opendatacommunities.org/id/metropolitan-district-council/bury,Bury Council,HL/2881/00,,"The Oddfellows House, 94 Manchester Road, Bury, BL9 0TH",http://maps.bury.gov.uk/webmaplayers8/Map.aspx?x=380142&y=410135&resolution=0.5&epsg=27700&mapname=bury_shlaa_external&baseLayer=GreyScaleBury&datalayers=Brownfield%20Land%20Register%202017%2CBury%20Council%2CselectFeaturesControl_container,ETRS89,-2.301450125,53.58743391,0.14,not owned by a public authority,yes,permissioned,full planning permission,29/03/2017,https://planning.bury.gov.uk/online-applications/search.do?action=simple,,6,CoU to 5 flats and 2 no. semi detached dwellings,,,6,6,,,"61018 - Change of use from mixed use development to create 5 no. Self-contained flats; refurbishment of Oddfellows meeting house and erection of 2 no. Semi-detached dwellings was granted planning permission on 28/03/2017. 1 dwelling already on the site, t",19/12/2017,19/12/2017,380142,410135
http://opendatacommunities.org/id/metropolitan-district-council/bury,Bury Council,HL/2893/00,,"Bury Magistrates Court, Tenters Street, Bury, BL9 0HX",http://maps.bury.gov.uk/webmaplayers8/Map.aspx?x=379890&y=410735&resolution=0.5&epsg=27700&mapname=bury_shlaa_external&baseLayer=GreyScaleBury&datalayers=Brownfield%20Land%20Register%202017%2CBury%20Council%2CselectFeaturesControl_container,ETRS89,-2.305295753,53.59281717,0.78,owned by a public authority,,not permissioned,,,https://planning.bury.gov.uk/online-applications/search.do?action=simple,,30,,,,30,30,,,,19/12/2017,19/12/2017,379890,410735
http://opendatacommunities.org/id/metropolitan-district-council/bury,Bury Council,HL/2157/00,,"Hutchinson Way/Hindle Street, Radcliffe",http://maps.bury.gov.uk/webmaplayers8/Map.aspx?x=378198&y=407052&resolution=0.5&epsg=27700&mapname=bury_shlaa_external&baseLayer=GreyScaleBury&datalayers=Brownfield%20Land%20Register%202017%2CBury%20Council%2CselectFeaturesControl_container,ETRS89,-2.330599597,53.55964566,0.72,mixed ownership,yes,not permissioned,,,https://planning.bury.gov.uk/online-applications/search.do?action=simple,,18,,,,18,18,,,48574 - expired permission for construction of 70 apartments and new nursery,19/12/2017,19/12/2017,378198,407052
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
