OrganisationURI,OrganisationLabel,SiteReference,PreviouslyPartOf,SiteNameAddress,SiteplanURL,CoordinateReferenceSystem,GeoX,GeoY,Hectares,OwnershipStatus,Deliverable,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,ProposedForPIP,MinNetDwellings,DevelopmentDescription,NonHousingDevelopment,Part2,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,SiteInformation,Notes,FirstAddedDate,LastUpdatedDate
http://opendatacommunities.org/id/district-council/preston,Preston,BR29,,"Oak Street, off Manchester Road",http://maps.preston.gov.uk/planning/map.aspx,WGS84,-2.692935028,53.75807013,0.14,Unknown ownership,,not permissioned,,,,,3.5,May only come forward as part of larger mixed use scheme? Inclusion questionable esp in light of appeal decision for adj property on Laurel St (06/2011/00297). ,,,,,,,,06/09/2016,06/09/2016
http://opendatacommunities.org/id/district-council/preston,Preston,BR30,,"Former Spindlemakers Arms, Lancaster Road North",http://maps.preston.gov.uk/planning/map.aspx,WGS84,-2.700376466,53.76409391,0.11,Unknown ownership,,permissioned,full planning permission,22/07/2002,,,2.75,06/2002/0438 lapsed for student accommodation not implemented.  ,,,,,,,,06/09/2016,25/08/2017
http://opendatacommunities.org/id/district-council/preston,Preston,BR31,,170 Corporation Street,http://maps.preston.gov.uk/planning/map.aspx,WGS84,-2.706520648,53.76140632,0.03,Not owned by a public authority,,permissioned,full planning permission,14/02/2012,,,0.75,06/2011/0911 for Student accommodation has now lapsed. Time ext to 06/2008/0889,,,,,,,,06/09/2016,25/08/2017
http://opendatacommunities.org/id/district-council/preston,Preston,BR35,,161-171 Fylde Rd,http://maps.preston.gov.uk/planning/map.aspx,WGS84,-2.714388169,53.76467633,0.25,Not owned by a public authority,,not permissioned,,,,,6.25,,,,,,,,,06/09/2016,06/09/2017
http://opendatacommunities.org/id/district-council/preston,Preston,BR36,,52-62 Corporation Street,http://maps.preston.gov.uk/planning/map.aspx,WGS84,-2.705015482,53.75848503,0.09,Not owned by a public authority,,permissioned,full planning permission,09/08/2010,,,2.25,06/2010/0370 Mixed use scheme including student accomodation. PP lapsed,,,,,,,,06/09/2016,06/09/2017
http://opendatacommunities.org/id/district-council/preston,Preston,BR37,,"Former County Arms Hotel site, 2 Deepale Road. ",http://maps.preston.gov.uk/planning/map.aspx,WGS84,-2.689774592,53.76235776,0.06,Not owned by a public authority,,permissioned,full planning permission,24/04/2008,,,1.5,06/2008/0140 Student accom. PP lapsed,,,,,,,,06/09/2016,06/09/2017
http://opendatacommunities.org/id/district-council/preston,Preston,BR41,,5&7 Moor Park Avenue,http://maps.preston.gov.uk/planning/map.aspx,WGS84,-2.704074585,53.77114596,0.15,Not owned by a public authority,,permissioned,full planning permission,16/02/2017,,,3.75,06/2016/1165 conversion of offices to 14 apartments,,,,,,,,06/09/2016,06/09/2017
http://opendatacommunities.org/id/district-council/preston,Preston,BR42,,"Oyston Mill, Strand Road",http://maps.preston.gov.uk/planning/map.aspx,WGS84,-2.727184195,53.76160629,0.7,Not owned by a public authority,,permissioned,planning permission granted under an order,10/10/2017,,,0,"06/2017/0669 Change of use from mixed employment (B2 and B8) and retail (A1) at ground floor, and offices (B1) at upper floors, to student accommodation ",,,,,,,,06/09/2016,16/10/2017
http://opendatacommunities.org/id/district-council/preston,Preston,BR45,,Land adjacent 44 Geoffrey Street.,http://maps.preston.gov.uk/planning/map.aspx,WGS84,-2.681399524,53.76506618,0.05,Not owned by a public authority,,permissioned,full planning permission,24/02/2015,,,150,06/2011/0469 erection of 6 terraced dwellings,,,,,,,,06/09/2016,06/09/2017
http://opendatacommunities.org/id/district-council/preston,Preston,BR48,,Deepdale Mill Street.,http://maps.preston.gov.uk/planning/map.aspx,WGS84,-2.685838187,53.76747666,0.29,Not owned by a public authority,,permissioned,full planning permission,19/03/2015,,,7.25,Local Plan Allocation HS1.6.     06/2014/0972 erection of 11 townhouses,,,,,,,,06/09/2016,08/09/2017
http://opendatacommunities.org/id/district-council/preston,Preston,BR49,,"Victoria House, 9-11 Ormskirk Road.",http://maps.preston.gov.uk/planning/map.aspx,WGS84,-2.698791669,53.76183813,0.04,Not owned by a public authority,,permissioned,planning permission granted under an order,15/10/2013,,,0,06/2013/0591 Prior notification submission for conversion from B1 offices to C3 residential. ,,,,,,,,06/09/2016,08/09/2017
http://opendatacommunities.org/id/district-council/preston,Preston,BR50,,10 & 11 Camden Place,http://maps.preston.gov.uk/planning/map.aspx,WGS84,-2.700902884,53.75471613,0.03,Not owned by a public authority,,permissioned,planning permission granted under an order,01/07/2014,,,0,06/2013/0745 & 06/2014/0322 Prior notification submission for conversion from B1 offices to C3 residential. ,,,,,,,,06/09/2016,08/09/2017
http://opendatacommunities.org/id/district-council/preston,Preston,BR51,,"The Golden Cross Hotel, 60 Lancaster Road.",http://maps.preston.gov.uk/planning/map.aspx,WGS84,-2.698113962,53.7603051,0.02,Not owned by a public authority,,permissioned,full planning permission,24/12/2013,,,0,06/2013/0752 Conversion of upper floors and attic to 9 flats.,,,,,,,,06/09/2016,08/09/2017
http://opendatacommunities.org/id/district-council/preston,Preston,BR52,,"East Cliff House, 5 East Cliff ",http://maps.preston.gov.uk/planning/map.aspx,WGS84,-2.703377932,53.75398256,0.08,Not owned by a public authority,,permissioned,full planning permission,17/04/2014,,,2,06/2014/0084 Change of use from B1 offices to 8 apartments (C3). ,,,,,,,,06/09/2016,08/09/2017
http://opendatacommunities.org/id/district-council/preston,Preston,BR53,,63 Guildhall Street,http://maps.preston.gov.uk/planning/map.aspx,WGS84,-2.69972151,53.75663752,0.02,Not owned by a public authority,,permissioned,planning permission granted under an order,07/07/2015,,,0,06/2015/0412 Prior notification submission for change of use from offices (Class B1) to 26no. apartments (Class C3) over 4 floors and basement.,,,,,,,,06/09/2016,08/09/2017
http://opendatacommunities.org/id/district-council/preston,Preston,BR54,,"Govers House, 35 Glovers Court.  ",http://maps.preston.gov.uk/planning/map.aspx,WGS84,-2.69972151,53.75663752,0.04,Not owned by a public authority,,permissioned,full planning permission,13/08/2015,,,1,06/2015/0374 Change of use from B1 offices to 30 apartments (C3). ,,,,,,,,06/09/2016,08/09/2017
http://opendatacommunities.org/id/district-council/preston,Preston,BR57,,"Neptune House, 328 Marsh Lane.",http://maps.preston.gov.uk/planning/map.aspx,WGS84,-2.719237555,53.75905665,0.03,Not owned by a public authority,,permissioned,full planning permission,15/04/2014,,,0,06/2014/0076 Change of use from student accommodation to 6 self-contained apartments. ,,,,,,,,06/09/2016,08/09/2017
http://opendatacommunities.org/id/district-council/preston,Preston,BR60,,33 Manchester Road,http://maps.preston.gov.uk/planning/map.aspx,WGS84,-2.692808594,53.75868206,0.04,Not owned by a public authority,,not permissioned,,,,,0,,,,,,,,,06/09/2016,06/09/2016
http://opendatacommunities.org/id/district-council/preston,Preston,BR62,,Former Royal Cross site,http://maps.preston.gov.uk/planning/map.aspx,WGS84,-2.651300668,53.76499087,1,Owned by a public authority,,permissioned,full planning permission,17/09/2015,,,25,06/2014/0028 Erection of 14 dwellings following demolition of existing utility building.,,,,,,,,06/09/2016,08/09/2017
http://opendatacommunities.org/id/district-council/preston,Preston,BR63,,"Land at D'Urton Lane, Broughton.",http://maps.preston.gov.uk/planning/map.aspx,WGS84,-2.709582191,53.80441468,3.49,Not owned by a public authority,Yes,permissioned,full planning permission,15/09/2015,,,87.25,06/2015/0173 Erection of 7 dwellings following demolition of exisiting kennels etc.,,,,,,,,06/09/2016,08/09/2017
http://opendatacommunities.org/id/district-council/preston,Preston,BR66,,"Lodge Bank, Moor Lane",http://maps.preston.gov.uk/planning/map.aspx,WGS84,-2.704358742,53.76546374,0.01,Not owned by a public authority,,permissioned,full planning permission,05/11/2015,,,0.25,06/2015/0564 Conversion and extension of dwelling to create 7 bedsits.,,,,,,,,06/09/2016,08/09/2017
http://opendatacommunities.org/id/district-council/preston,Preston,BR70,,"Lancashire Fire and Rescue HQ, Garstang Road.",http://maps.preston.gov.uk/planning/map.aspx,WGS84,-2.716646573,53.79839553,1.5,Owned by a public authority,,not permissioned,,,,,37.5,Local Plan Allocation HS1.1,,,,,,,,06/09/2016,08/09/2017
http://opendatacommunities.org/id/district-council/preston,Preston,BR71,,Argyll Rd Depot ,http://maps.preston.gov.uk/planning/map.aspx,WGS84,-2.693877168,53.76829326,4.3,Owned by a public authority,,not permissioned,,,,,107.5,Local Plan Allocation HS1.2 Not all of site will come forward in 5 yrs. Housing Zone site.,,,,,,,,06/09/2016,08/09/2017
http://opendatacommunities.org/id/district-council/preston,Preston,BR73,,"Deepdale Mill, Deepdale Mill Street / Isherwood Street",http://maps.preston.gov.uk/planning/map.aspx,WGS84,-2.684194014,53.76712654,0.71,Not owned by a public authority,,permissioned,reserved matters approval,23/06/2015,,,17.75,Local Plan Allocation HS1.7 & 06/2014/0494 Erection of three storey terrace of 4no. town houses ,,,,,,,,06/09/2016,08/09/2017
http://opendatacommunities.org/id/district-council/preston,Preston,BR76,,"Rear Bull & Royal Public House,  Church St.",http://maps.preston.gov.uk/planning/map.aspx,WGS84,-2.694566422,53.758582,0.2,Unknown ownership,,not permissioned,,,,,5,SP4.3,,,,,,,,06/09/2016,06/09/2016
http://opendatacommunities.org/id/district-council/preston,Preston,BR77,,North of Shepherd St,http://maps.preston.gov.uk/planning/map.aspx,WGS84,-2.694599722,53.75876157,0.4,Unknown ownership,,not permissioned,,,,,10,SP4.4,,,,,,,,06/09/2016,06/09/2016
